time,temp_a,temp_b
21:1279.155,32.92,33.15
21:1279.282,32.92,33.15
21:1279.405,32.93,33.15
21:1279.528,32.93,33.15
21:1279.650,32.93,33.15
21:1279.777,32.92,33.15
21:1279.900,32.93,33.16
21:1280.023,32.93,33.16
21:1280.146,32.93,33.16
21:1280.273,32.93,33.16
21:1280.396,32.93,33.16
21:1280.519,32.93,33.16
21:1280.645,32.93,33.16
21:1280.769,32.93,33.16
21:1280.892,32.93,33.16
21:1281.015,32.93,33.16
21:1281.141,32.93,33.16
21:1281.265,32.93,33.16
21:1281.387,32.93,33.16
21:1281.510,32.93,33.16
21:1281.637,32.93,33.16
21:1281.760,32.93,33.16
21:1281.883,32.93,33.16
21:1282.010,32.93,33.16
21:1282.133,32.93,33.16
21:1282.256,32.93,33.16
21:1282.379,32.93,33.16
21:1282.505,32.94,33.16
21:1282.629,32.93,33.16
21:1282.752,32.93,33.16
21:1282.874,32.93,33.16
21:1283.001,32.93,33.16
21:1283.124,32.93,33.17
21:1283.247,32.93,33.16
21:1283.374,32.93,33.16
21:1283.497,32.94,33.17
21:1283.620,32.94,33.17
21:1283.743,32.94,33.17
21:1283.869,32.93,33.17
21:1283.993,32.94,33.17
21:1284.116,32.94,33.17
21:1284.238,32.94,33.17
21:1284.365,32.94,33.17
21:1284.488,32.94,33.17
21:1284.611,32.94,33.17
21:1284.738,32.95,33.17
21:1284.861,32.94,33.17
21:1284.984,32.94,33.17
21:1285.107,32.94,33.18
21:1285.234,32.94,33.18
21:1285.357,32.94,33.18
21:1285.480,32.94,33.18
21:1285.603,32.94,33.18
21:1285.729,32.94,33.18
21:1285.852,32.94,33.18
21:1285.975,32.94,33.18
21:1286.102,32.95,33.18
21:1286.225,32.94,33.18
21:1286.348,32.95,33.18
21:1286.471,32.95,33.18
21:1286.598,32.95,33.18
21:1286.721,32.95,33.18
21:1286.844,32.95,33.18
21:1286.967,32.95,33.18
21:1287.094,32.95,33.18
21:1287.216,32.95,33.19
21:1287.339,32.95,33.19
21:1287.466,32.95,33.19
21:1287.589,32.95,33.19
21:1287.712,32.95,33.19
21:1287.835,32.95,33.19
21:1287.962,32.95,33.19
21:1288.085,32.95,33.19
21:1288.208,32.95,33.19
21:1288.330,32.95,33.19
21:1288.457,32.95,33.19
21:1288.580,32.96,33.19
21:1288.703,32.95,33.19
21:1288.830,32.95,33.19
21:1288.953,32.96,33.19
21:1289.076,32.95,33.19
21:1289.199,32.95,33.19
21:1289.326,32.95,33.2
21:1289.449,32.96,33.2
21:1289.572,32.95,33.2
21:1289.695,32.96,33.2
21:1289.821,32.96,33.2
21:1289.945,32.96,33.2
21:1290.068,32.95,33.2
21:1290.190,32.95,33.2
21:1290.317,32.96,33.2
21:1290.440,32.96,33.2
21:1290.563,32.95,33.2
21:1290.690,32.96,33.21
21:1290.813,32.96,33.2
21:1290.936,32.96,33.2
21:1291.059,32.96,33.2
21:1291.185,32.96,33.21
21:1291.309,32.97,33.21
21:1291.431,32.97,33.21
21:1291.554,32.97,33.21
21:1291.681,32.97,33.21
21:1291.804,32.97,33.21
21:1291.927,32.97,33.21
21:1292.054,32.97,33.21
21:1292.177,32.97,33.21
21:1292.300,32.97,33.21
21:1292.423,32.98,33.21
21:1292.549,32.97,33.21
21:1292.672,32.98,33.21
21:1292.795,32.98,33.21
21:1292.918,32.97,33.21
21:1293.045,32.97,33.21
21:1293.168,32.98,33.21
21:1293.291,32.98,33.21
21:1293.418,32.98,33.21
21:1293.541,32.98,33.21
21:1293.664,32.98,33.21
21:1293.787,32.98,33.21
21:1293.913,32.98,33.21
21:1294.037,32.98,33.21
21:1294.159,32.98,33.21
21:1294.282,32.98,33.21
21:1294.409,32.98,33.21
21:1294.532,32.99,33.22
21:1294.655,32.99,33.21
21:1294.782,32.99,33.22
21:1294.905,32.98,33.22
21:1295.028,32.99,33.22
21:1295.151,32.99,33.22
21:1295.278,32.99,33.22
21:1295.401,32.99,33.22
21:1295.523,32.99,33.22
21:1295.646,32.99,33.22
21:1295.773,32.99,33.22
21:1295.896,32.99,33.22
21:1296.019,32.99,33.22
21:1296.146,32.99,33.22
21:1296.269,32.99,33.22
21:1296.392,32.99,33.22
21:1296.515,32.99,33.22
21:1296.642,33.0,33.22
21:1296.765,33.0,33.22
21:1296.888,33.0,33.22
21:1297.011,33.0,33.22
21:1297.137,32.99,33.22
21:1297.260,32.99,33.22
21:1297.383,32.99,33.22
21:1297.510,33.0,33.22
21:1297.633,33.0,33.22
21:1297.756,33.0,33.23
21:1297.879,33.0,33.22
21:1298.006,33.0,33.23
21:1298.129,33.0,33.22
21:1298.252,33.0,33.22
21:1298.374,33.0,33.22
21:1298.501,33.0,33.23
21:1298.624,33.0,33.23
21:1298.747,33.0,33.22
21:1298.874,33.0,33.23
21:1298.997,33.0,33.23
21:1299.120,33.0,33.23
21:1299.243,33.0,33.23
21:1299.370,33.0,33.23
21:1299.493,33.0,33.23
21:1299.616,33.0,33.23
21:1299.739,33.0,33.23
21:1299.865,33.0,33.23
21:1299.988,33.0,33.23
21:1300.111,33.0,33.23
21:1300.238,33.0,33.23
21:1300.361,33.0,33.23
21:1300.484,33.0,33.23
21:1300.607,33.0,33.23
21:1300.734,33.0,33.23
21:1300.857,33.01,33.23
21:1300.980,33.01,33.23
21:1301.103,33.0,33.23
21:1301.229,33.0,33.23
21:1301.352,33.0,33.23
21:1301.475,33.0,33.23
21:1301.602,33.01,33.23
21:1301.725,33.01,33.23
21:1301.848,33.01,33.23
21:1301.971,33.01,33.23
21:1302.098,33.01,33.23
21:1302.221,33.01,33.23
21:1302.344,33.01,33.23
21:1302.467,33.01,33.23
21:1302.593,33.01,33.23
21:1302.716,33.01,33.23
21:1302.839,33.01,33.23
21:1302.966,33.01,33.23
21:1303.089,33.01,33.23
21:1303.212,33.01,33.23
21:1303.335,33.01,33.23
21:1303.462,33.01,33.23
21:1303.585,33.01,33.23
21:1303.708,33.01,33.23
21:1303.831,33.01,33.23
21:1303.957,33.01,33.23
21:1304.080,33.01,33.23
21:1304.203,33.01,33.23
21:1304.330,33.01,33.23
21:1304.453,33.01,33.23
21:1304.576,33.01,33.23
21:1304.699,33.01,33.23
21:1304.825,33.01,33.23
21:1304.949,33.01,33.23
21:1305.072,33.01,33.23
21:1305.194,33.01,33.23
21:1305.321,33.01,33.23
21:1305.444,33.01,33.23
21:1305.567,33.01,33.23
21:1305.690,33.01,33.23
21:1305.817,33.01,33.23
21:1305.940,33.01,33.23
21:1306.063,33.01,33.23
21:1306.189,33.01,33.23
21:1306.313,33.01,33.23
21:1306.436,33.01,33.23
21:1306.559,33.01,33.23
21:1306.685,33.01,33.23
21:1306.808,33.01,33.23
21:1306.931,33.01,33.23
21:1307.054,33.01,33.23
21:1307.181,33.01,33.23
21:1307.304,33.01,33.23
21:1307.427,33.01,33.23
21:1307.553,33.01,33.23
21:1307.677,33.01,33.23
21:1307.800,33.01,33.23
21:1307.923,33.01,33.23
21:1308.049,33.01,33.23
21:1308.173,33.01,33.23
21:1308.295,33.01,33.23
21:1308.418,33.01,33.23
21:1308.545,33.01,33.23
21:1308.668,33.01,33.23
21:1308.791,33.01,33.23
21:1308.914,33.01,33.23
21:1309.041,33.01,33.23
21:1309.164,33.01,33.23
21:1309.287,33.01,33.23
21:1309.413,33.01,33.23
21:1309.536,33.01,33.23
21:1309.659,33.01,33.23
21:1309.782,33.01,33.23
21:1309.909,33.01,33.23
21:1310.032,33.01,33.23
21:1310.155,33.01,33.23
21:1310.278,33.01,33.23
21:1310.405,33.01,33.23
21:1310.528,33.01,33.23
21:1310.651,33.01,33.23
21:1310.777,33.01,33.23
21:1310.900,33.01,33.23
21:1311.023,33.01,33.23
21:1311.146,33.01,33.23
21:1311.273,33.01,33.23
21:1311.396,33.01,33.23
21:1311.519,33.01,33.23
21:1311.642,33.01,33.23
21:1311.769,33.01,33.23
21:1311.892,33.01,33.23
21:1312.015,33.01,33.23
21:1312.141,33.01,33.23
21:1312.264,33.01,33.23
21:1312.387,33.01,33.23
21:1312.510,33.01,33.23
21:1312.637,33.01,33.23
21:1312.760,33.01,33.23
21:1312.883,33.01,33.23
21:1313.006,33.01,33.23
21:1313.133,33.01,33.23
21:1313.256,33.01,33.23
21:1313.379,33.01,33.23
21:1313.501,33.01,33.23
21:1313.628,33.01,33.23
21:1313.751,33.01,33.23
21:1313.874,33.01,33.23
21:1314.001,33.01,33.23
21:1314.124,33.01,33.23
21:1314.247,33.01,33.23
21:1314.370,33.01,33.23
21:1314.497,33.01,33.23
21:1314.620,33.01,33.23
21:1314.743,33.01,33.23
21:1314.866,33.01,33.23
21:1314.992,33.01,33.23
21:1315.115,33.01,33.23
21:1315.238,33.01,33.23
21:1315.365,33.01,33.23
21:1315.488,33.01,33.23
21:1315.611,33.01,33.23
21:1315.734,33.01,33.23
21:1315.861,33.01,33.23
21:1315.984,33.01,33.23
21:1316.107,33.01,33.23
21:1316.230,33.01,33.23
21:1316.356,33.01,33.23
21:1316.479,33.01,33.23
21:1316.602,33.01,33.23
21:1316.729,33.01,33.23
21:1316.852,33.01,33.23
21:1316.975,33.01,33.23
21:1317.098,33.01,33.23
21:1317.225,33.01,33.23
21:1317.348,33.01,33.23
21:1317.471,33.01,33.23
21:1317.594,33.01,33.23
21:1317.720,33.01,33.23
21:1317.844,33.01,33.23
21:1317.966,33.01,33.23
21:1318.089,33.01,33.23
21:1318.216,33.01,33.23
21:1318.339,33.01,33.23
21:1318.462,33.01,33.23
21:1318.589,33.01,33.23
21:1318.712,33.01,33.23
21:1318.835,33.01,33.23
21:1318.958,33.01,33.23
21:1319.084,33.01,33.23
21:1319.207,33.01,33.23
21:1319.330,33.01,33.23
21:1319.453,33.01,33.23
21:1319.580,33.01,33.23
21:1319.703,33.01,33.23
21:1319.826,33.01,33.23
21:1319.953,33.01,33.23
22:1320.076,33.01,33.23
22:1320.199,33.01,33.23
22:1320.322,33.01,33.23
22:1320.448,33.01,33.23
22:1320.572,33.01,33.23
22:1320.694,33.01,33.23
22:1320.817,33.01,33.23
22:1320.944,33.01,33.23
22:1321.067,33.01,33.23
22:1321.190,33.01,33.23
22:1321.317,33.01,33.23
22:1321.440,33.01,33.23
22:1321.563,33.01,33.23
22:1321.685,33.01,33.23
22:1321.812,33.01,33.23
22:1321.936,33.01,33.23
22:1322.059,33.01,33.23
22:1322.181,33.01,33.23
22:1322.308,33.01,33.23
22:1322.431,33.01,33.23
22:1322.554,33.01,33.23
22:1322.677,33.01,33.23
22:1322.804,33.01,33.23
22:1322.927,33.01,33.23
22:1323.050,33.01,33.23
22:1323.176,33.01,33.23
22:1323.299,33.01,33.23
22:1323.422,33.01,33.23
22:1323.545,33.01,33.23
22:1323.672,33.01,33.23
22:1323.795,33.01,33.23
22:1323.918,33.01,33.23
22:1324.041,33.01,33.23
22:1324.168,33.01,33.23
22:1324.291,33.01,33.23
22:1324.414,33.01,33.23
22:1324.540,33.01,33.23
22:1324.664,33.01,33.23
22:1324.787,33.01,33.23
22:1324.909,33.01,33.23
22:1325.036,33.01,33.23
22:1325.159,33.01,33.23
22:1325.282,33.01,33.23
22:1325.405,33.01,33.23
22:1325.532,33.01,33.23
22:1325.655,33.01,33.23
22:1325.778,33.01,33.23
22:1325.901,33.01,33.23
22:1326.028,33.01,33.23
22:1326.150,33.01,33.23
22:1326.273,33.01,33.23
22:1326.400,33.01,33.23
22:1326.523,33.01,33.23
22:1326.646,33.01,33.23
22:1326.769,33.01,33.23
22:1326.896,33.01,33.23
22:1327.019,33.01,33.23
22:1327.142,33.01,33.23
22:1327.265,33.01,33.23
22:1327.391,33.01,33.23
22:1327.515,33.01,33.23
22:1327.638,33.01,33.23
22:1327.764,33.01,33.23
22:1327.887,33.01,33.23
22:1328.010,33.01,33.23
22:1328.133,33.01,33.23
22:1328.260,33.01,33.23
22:1328.383,33.01,33.23
22:1328.506,33.01,33.23
22:1328.629,33.01,33.23
22:1328.755,33.01,33.23
22:1328.878,33.01,33.23
22:1329.001,33.01,33.23
22:1329.128,33.01,33.23
22:1329.251,33.01,33.23
22:1329.374,33.01,33.23
22:1329.497,33.01,33.23
22:1329.624,33.01,33.23
22:1329.747,33.01,33.23
22:1329.870,33.01,33.23
22:1329.993,33.01,33.23
22:1330.119,33.01,33.23
22:1330.243,33.01,33.23
22:1330.366,33.01,33.23
22:1330.488,33.01,33.23
22:1330.615,33.01,33.23
22:1330.738,33.01,33.23
22:1330.861,33.01,33.23
22:1330.988,33.01,33.23
22:1331.111,33.01,33.23
22:1331.234,33.01,33.23
22:1331.357,33.01,33.23
22:1331.483,33.01,33.23
22:1331.607,33.01,33.23
22:1331.729,33.01,33.23
22:1331.852,33.01,33.23
22:1331.979,33.01,33.23
22:1332.102,33.01,33.23
22:1332.225,33.01,33.23
22:1332.351,33.01,33.23
22:1332.475,33.01,33.23
22:1332.598,33.01,33.23
22:1332.721,33.01,33.23
22:1332.847,33.01,33.23
22:1332.971,33.01,33.23
22:1333.093,33.01,33.23
22:1333.216,33.01,33.23
22:1333.343,33.01,33.23
22:1333.466,33.01,33.23
22:1333.589,33.01,33.23
22:1333.715,33.01,33.23
22:1333.839,33.01,33.23
22:1333.962,33.01,33.23
22:1334.085,33.01,33.23
22:1334.211,33.01,33.23
22:1334.335,33.01,33.23
22:1334.458,33.01,33.24
22:1334.580,33.01,33.23
22:1334.707,33.01,33.23
22:1334.830,33.01,33.23
22:1334.953,33.01,33.24
22:1335.076,33.01,33.24
22:1335.203,33.01,33.24
22:1335.326,33.01,33.24
22:1335.449,33.01,33.24
22:1335.575,33.01,33.24
22:1335.698,33.01,33.24
22:1335.822,33.01,33.23
22:1335.944,33.01,33.24
22:1336.071,33.01,33.24
22:1336.194,33.01,33.24
22:1336.317,33.01,33.24
22:1336.440,33.01,33.24
22:1336.567,33.02,33.24
22:1336.689,33.01,33.23
22:1336.813,33.02,33.24
22:1336.939,33.01,33.24
22:1337.062,33.01,33.24
22:1337.185,33.01,33.24
22:1337.308,33.02,33.24
22:1337.435,33.02,33.24
22:1337.558,33.01,33.24
22:1337.681,33.02,33.24
22:1337.804,33.02,33.24
22:1337.931,33.02,33.24
22:1338.054,33.02,33.24
22:1338.177,33.02,33.24
22:1338.300,33.02,33.24
22:1338.426,33.02,33.24
22:1338.549,33.01,33.24
22:1338.672,33.02,33.24
22:1338.799,33.02,33.24
22:1338.922,33.02,33.24
22:1339.045,33.02,33.24
22:1339.168,33.02,33.24
22:1339.295,33.02,33.24
22:1339.418,33.02,33.24
22:1339.541,33.02,33.24
22:1339.664,33.02,33.24
22:1339.790,33.02,33.24
22:1339.914,33.02,33.24
22:1340.036,33.02,33.24
22:1340.163,33.02,33.25
22:1340.286,33.02,33.24
22:1340.409,33.02,33.24
22:1340.532,33.02,33.24
22:1340.659,33.02,33.25
22:1340.782,33.02,33.25
22:1340.905,33.02,33.25
22:1341.028,33.02,33.25
22:1341.154,33.02,33.25
22:1341.277,33.02,33.24
22:1341.400,33.02,33.25
22:1341.527,33.02,33.25
22:1341.650,33.02,33.25
22:1341.773,33.02,33.25
22:1341.896,33.02,33.25
22:1342.023,33.02,33.25
22:1342.146,33.02,33.25
22:1342.269,33.02,33.25
22:1342.392,33.02,33.25
22:1342.518,33.02,33.25
22:1342.642,33.02,33.25
22:1342.764,33.02,33.25
22:1342.891,33.02,33.25
22:1343.014,33.02,33.25
22:1343.137,33.02,33.25
22:1343.260,33.02,33.25
22:1343.387,33.02,33.25
22:1343.510,33.02,33.25
22:1343.633,33.02,33.25
22:1343.756,33.02,33.25
22:1343.882,33.02,33.25
22:1344.006,33.02,33.25
22:1344.128,33.02,33.25
22:1344.252,33.02,33.25
22:1344.378,33.02,33.26
22:1344.501,33.02,33.25
22:1344.624,33.02,33.25
22:1344.750,33.02,33.26
22:1344.874,33.02,33.25
22:1344.997,33.02,33.25
22:1345.120,33.02,33.25
22:1345.246,33.02,33.25
22:1345.369,33.02,33.25
22:1345.492,33.02,33.25
22:1345.615,33.02,33.26
22:1345.742,33.02,33.25
22:1345.865,33.02,33.25
22:1345.988,33.02,33.25
22:1346.115,33.02,33.26
22:1346.238,33.02,33.26
22:1346.361,33.02,33.25
22:1346.484,33.02,33.26
22:1346.610,33.02,33.26
22:1346.733,33.02,33.25
22:1346.856,33.02,33.26
22:1346.979,33.02,33.26
22:1347.106,33.02,33.26
22:1347.229,33.02,33.26
22:1347.352,33.02,33.26
22:1347.475,33.02,33.26
22:1347.602,33.03,33.26
22:1347.724,33.02,33.26
22:1347.848,33.02,33.26
22:1347.974,33.02,33.26
22:1348.097,33.03,33.26
22:1348.220,33.02,33.26
22:1348.343,33.02,33.26
22:1348.470,33.02,33.26
22:1348.593,33.03,33.26
22:1348.716,33.03,33.27
22:1348.839,33.03,33.27
22:1348.966,33.02,33.26
22:1349.089,33.03,33.26
22:1349.211,33.03,33.27
22:1349.338,33.03,33.27
22:1349.461,33.03,33.27
22:1349.584,33.03,33.27
22:1349.707,33.03,33.26
22:1349.834,33.03,33.27
22:1349.957,33.03,33.27
22:1350.080,33.03,33.27
22:1350.203,33.03,33.27
22:1350.330,33.03,33.27
22:1350.453,33.03,33.27
22:1350.576,33.03,33.27
22:1350.702,33.03,33.27
22:1350.825,33.03,33.27
22:1350.948,33.03,33.27
22:1351.071,33.03,33.27
22:1351.198,33.03,33.27
22:1351.321,33.03,33.27
22:1351.444,33.03,33.27
22:1351.567,33.03,33.27
22:1351.693,33.03,33.28
22:1351.817,33.03,33.27
22:1351.940,33.03,33.27
22:1352.063,33.03,33.28
22:1352.189,33.03,33.28
22:1352.312,33.03,33.27
22:1352.435,33.03,33.28
22:1352.562,33.03,33.27
22:1352.685,33.03,33.27
22:1352.808,33.03,33.27
22:1352.931,33.03,33.27
22:1353.058,33.03,33.27
22:1353.181,33.03,33.27
22:1353.304,33.03,33.28
22:1353.427,33.03,33.28
22:1353.553,33.03,33.27
22:1353.676,33.03,33.27
22:1353.799,33.03,33.27
22:1353.926,33.03,33.27
22:1354.049,33.03,33.27
22:1354.172,33.03,33.27
22:1354.295,33.03,33.27
22:1354.422,33.03,33.27
22:1354.545,33.03,33.27
22:1354.668,33.03,33.27
22:1354.791,33.04,33.27
22:1354.917,33.03,33.27
22:1355.040,33.04,33.27
22:1355.163,33.03,33.27
22:1355.290,33.04,33.27
22:1355.413,33.04,33.28
22:1355.536,33.04,33.28
22:1355.659,33.04,33.28
22:1355.786,33.04,33.28
22:1355.909,33.04,33.28
22:1356.032,33.04,33.28
22:1356.155,33.04,33.28
22:1356.281,33.04,33.28
22:1356.404,33.04,33.28
22:1356.527,33.04,33.28
22:1356.650,33.04,33.29
22:1356.777,33.04,33.28
22:1356.900,33.04,33.28
22:1357.023,33.04,33.28
22:1357.149,33.04,33.28
22:1357.272,33.04,33.28
22:1357.396,33.04,33.29
22:1357.518,33.04,33.28
22:1357.645,33.04,33.28
22:1357.768,33.04,33.28
22:1357.891,33.04,33.28
22:1358.014,33.04,33.28
22:1358.141,33.04,33.28
22:1358.264,33.04,33.28
22:1358.387,33.04,33.29
22:1358.514,33.05,33.29
22:1358.637,33.04,33.29
22:1358.760,33.04,33.29
22:1358.882,33.04,33.29
22:1359.009,33.04,33.29
22:1359.132,33.04,33.29
22:1359.255,33.04,33.29
22:1359.378,33.05,33.29
22:1359.505,33.04,33.3
22:1359.628,33.05,33.3
22:1359.751,33.04,33.29
22:1359.877,33.05,33.29
22:1360.001,33.05,33.29
22:1360.124,33.04,33.29
22:1360.247,33.05,33.29
22:1360.373,33.05,33.3
22:1360.496,33.05,33.3
22:1360.619,33.05,33.29
22:1360.742,33.04,33.3
22:1360.869,33.05,33.3
22:1360.992,33.05,33.3
22:1361.115,33.05,33.29
22:1361.238,33.04,33.29
22:1361.364,33.05,33.3
22:1361.488,33.05,33.3
22:1361.611,33.05,33.3
22:1361.737,33.05,33.3
22:1361.860,33.05,33.3
22:1361.983,33.05,33.3
22:1362.106,33.05,33.3
22:1362.233,33.05,33.3
22:1362.356,33.05,33.3
22:1362.479,33.06,33.3
22:1362.602,33.05,33.3
22:1362.729,33.05,33.3
22:1362.852,33.06,33.3
22:1362.974,33.06,33.3
22:1363.101,33.06,33.31
22:1363.224,33.06,33.3
22:1363.347,33.06,33.31
22:1363.470,33.06,33.31
22:1363.597,33.06,33.31
22:1363.720,33.06,33.31
22:1363.843,33.06,33.31
22:1363.966,33.06,33.31
22:1364.092,33.06,33.31
22:1364.215,33.06,33.31
22:1364.339,33.06,33.31
22:1364.465,33.06,33.31
22:1364.588,33.06,33.31
22:1364.711,33.06,33.31
22:1364.834,33.07,33.31
22:1364.961,33.06,33.31
22:1365.084,33.06,33.31
22:1365.207,33.06,33.31
22:1365.330,33.06,33.31
22:1365.456,33.07,33.31
22:1365.580,33.07,33.31
22:1365.703,33.07,33.32
22:1365.829,33.07,33.32
22:1365.952,33.07,33.32
22:1366.075,33.07,33.32
22:1366.198,33.07,33.32
22:1366.325,33.07,33.32
22:1366.448,33.07,33.32
22:1366.571,33.07,33.32
22:1366.694,33.07,33.32
22:1366.821,33.07,33.32
22:1366.944,33.07,33.32
22:1367.066,33.07,33.32
22:1367.193,33.07,33.32
22:1367.316,33.07,33.32
22:1367.439,33.07,33.32
22:1367.562,33.07,33.32
22:1367.689,33.07,33.32
22:1367.812,33.07,33.32
22:1367.935,33.07,33.32
22:1368.058,33.07,33.32
22:1368.184,33.07,33.32
22:1368.308,33.08,33.32
22:1368.430,33.07,33.32
22:1368.557,33.07,33.32
22:1368.680,33.07,33.32
22:1368.803,33.07,33.32
22:1368.926,33.07,33.32
22:1369.053,33.07,33.32
22:1369.176,33.07,33.32
22:1369.299,33.07,33.32
22:1369.422,33.07,33.32
22:1369.548,33.07,33.32
22:1369.672,33.08,33.32
22:1369.794,33.07,33.33
22:1369.921,33.08,33.33
22:1370.044,33.07,33.32
22:1370.167,33.08,33.33
22:1370.290,33.08,33.33
22:1370.417,33.08,33.32
22:1370.540,33.08,33.33
22:1370.663,33.07,33.33
22:1370.786,33.08,33.33
22:1370.912,33.08,33.33
22:1371.036,33.08,33.33
22:1371.158,33.08,33.33
22:1371.285,33.08,33.33
22:1371.408,33.08,33.32
22:1371.531,33.08,33.32
22:1371.654,33.08,33.32
22:1371.781,33.07,33.32
22:1371.904,33.07,33.32
22:1372.027,33.08,33.32
22:1372.150,33.08,33.32
22:1372.276,33.07,33.32
22:1372.400,33.07,33.32
22:1372.522,33.08,33.32
22:1372.649,33.08,33.32
22:1372.772,33.08,33.33
22:1372.895,33.08,33.32
22:1373.018,33.08,33.33
22:1373.145,33.08,33.32
22:1373.268,33.08,33.32
22:1373.391,33.08,33.32
22:1373.514,33.08,33.32
22:1373.640,33.08,33.32
22:1373.763,33.08,33.32
22:1373.887,33.08,33.32
22:1374.013,33.08,33.33
22:1374.136,33.08,33.33
22:1374.259,33.08,33.33
22:1374.382,33.08,33.33
22:1374.509,33.09,33.33
22:1374.632,33.08,33.32
22:1374.754,33.09,33.32
22:1374.878,33.08,33.33
22:1375.004,33.08,33.32
22:1375.127,33.09,33.33
22:1375.250,33.08,33.33
22:1375.373,33.08,33.33
22:1375.500,33.09,33.33
22:1375.623,33.09,33.33
22:1375.746,33.09,33.33
22:1375.873,33.09,33.33
22:1375.996,33.08,33.33
22:1376.119,33.09,33.33
22:1376.242,33.08,33.33
22:1376.368,33.09,33.33
22:1376.492,33.09,33.33
22:1376.614,33.09,33.33
22:1376.737,33.09,33.33
22:1376.864,33.09,33.33
22:1376.987,33.09,33.33
22:1377.110,33.09,33.33
22:1377.237,33.09,33.33
22:1377.360,33.09,33.33
22:1377.483,33.09,33.33
22:1377.606,33.09,33.33
22:1377.732,33.1,33.33
22:1377.855,33.09,33.33
22:1377.978,33.1,33.33
22:1378.101,33.09,33.33
22:1378.228,33.09,33.33
22:1378.351,33.1,33.33
22:1378.474,33.1,33.33
22:1378.600,33.1,33.33
22:1378.724,33.1,33.33
22:1378.847,33.1,33.33
22:1378.969,33.1,33.33
22:1379.096,33.1,33.33
22:1379.219,33.1,33.33
22:1379.342,33.1,33.33
22:1379.465,33.1,33.33
22:1379.592,33.1,33.33
22:1379.715,33.1,33.33
22:1379.838,33.1,33.33
22:1379.961,33.1,33.33
23:1380.088,33.1,33.33
23:1380.211,33.1,33.33
23:1380.334,33.1,33.33
23:1380.460,33.1,33.33
23:1380.583,33.1,33.33
23:1380.706,33.1,33.33
23:1380.829,33.1,33.33
23:1380.956,33.1,33.33
23:1381.079,33.1,33.33
23:1381.202,33.1,33.33
23:1381.325,33.1,33.33
23:1381.452,33.1,33.33
23:1381.575,33.1,33.33
23:1381.698,33.1,33.33
23:1381.824,33.1,33.33
23:1381.947,33.1,33.33
23:1382.070,33.1,33.33
23:1382.193,33.1,33.33
23:1382.320,33.1,33.33
23:1382.443,33.1,33.33
23:1382.566,33.1,33.33
23:1382.689,33.11,33.33
23:1382.816,33.1,33.34
23:1382.939,33.11,33.34
23:1383.062,33.11,33.33
23:1383.188,33.11,33.34
23:1383.311,33.11,33.34
23:1383.434,33.11,33.34
23:1383.557,33.11,33.34
23:1383.684,33.11,33.33
23:1383.807,33.11,33.33
23:1383.930,33.11,33.34
23:1384.053,33.11,33.33
23:1384.179,33.11,33.34
23:1384.303,33.11,33.33
23:1384.426,33.11,33.33
23:1384.548,33.11,33.34
23:1384.675,33.11,33.33
23:1384.798,33.11,33.34
23:1384.921,33.11,33.34
23:1385.048,33.11,33.34
23:1385.171,33.11,33.33
23:1385.294,33.11,33.33
23:1385.417,33.11,33.34
23:1385.543,33.11,33.34
23:1385.666,33.11,33.34
23:1385.789,33.11,33.34
23:1385.912,33.12,33.34
23:1386.039,33.11,33.34
23:1386.162,33.11,33.34
23:1386.285,33.11,33.34
23:1386.412,33.11,33.34
23:1386.535,33.11,33.34
23:1386.658,33.12,33.34
23:1386.780,33.11,33.34
23:1386.907,33.12,33.34
23:1387.031,33.12,33.34
23:1387.154,33.11,33.34
23:1387.276,33.12,33.34
23:1387.403,33.12,33.34
23:1387.526,33.12,33.34
23:1387.649,33.12,33.34
23:1387.775,33.12,33.34
23:1387.899,33.12,33.34
23:1388.022,33.12,33.34
23:1388.145,33.11,33.34
23:1388.271,33.11,33.34
23:1388.394,33.12,33.34
23:1388.517,33.12,33.34
23:1388.640,33.12,33.34
23:1388.767,33.12,33.34
23:1388.890,33.12,33.34
23:1389.013,33.12,33.34
23:1389.140,33.12,33.34
23:1389.263,33.12,33.34
23:1389.386,33.12,33.34
23:1389.509,33.12,33.34
23:1389.635,33.12,33.34
23:1389.759,33.12,33.34
23:1389.881,33.12,33.34
23:1390.004,33.12,33.34
23:1390.131,33.12,33.34
23:1390.254,33.12,33.34
23:1390.377,33.12,33.34
23:1390.504,33.12,33.34
23:1390.627,33.12,33.34
23:1390.750,33.12,33.34
23:1390.873,33.12,33.34
23:1390.999,33.12,33.34
23:1391.123,33.12,33.34
23:1391.246,33.12,33.34
23:1391.368,33.12,33.34
23:1391.495,33.12,33.34
23:1391.618,33.12,33.34
23:1391.741,33.12,33.34
23:1391.868,33.12,33.34
23:1391.991,33.12,33.34
23:1392.114,33.12,33.34
23:1392.237,33.12,33.34
23:1392.363,33.12,33.34
23:1392.486,33.12,33.34
23:1392.610,33.12,33.34
23:1392.733,33.12,33.34
23:1392.859,33.12,33.34
23:1392.982,33.12,33.34
23:1393.105,33.12,33.34
23:1393.231,33.12,33.34
23:1393.355,33.12,33.34
23:1393.478,33.12,33.34
23:1393.601,33.12,33.34
23:1393.727,33.12,33.34
23:1393.851,33.12,33.34
23:1393.974,33.12,33.34
23:1394.096,33.12,33.34
23:1394.223,33.12,33.34
23:1394.346,33.12,33.34
23:1394.469,33.12,33.34
23:1394.596,33.12,33.34
